Note: must download matrices first under ./dataset/europar/large/ using scripts ./dataset/europar/large/DownloadFigure6.sh and ./dataset/europar/large/ExtractFigure6.sh
filename, num_rows, num_cols, num_nonzeros, row_length_mean, row_length_std_dev, row_length_variation, row_length_skewness, small, big, method1, avg_ms, gflops, gbps, method2, avg_ms, gflops, gbps
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell6/af_shell6.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.5177, 55.336, 10.0506, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell7/af_shell7.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.5095, 55.3475, 10.0527, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell8/af_shell8.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.5115, 55.3448, 10.0522, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell9/af_shell9.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.507, 55.351, 10.0533, 
/data/ctcyang/GraphBLAS/dataset/europar/large/as-Skitter/as-Skitter.mtx, 1696415, 1696415, 22190596, 0, 218399, 256866, 190305, 150663, 124595, 99405, 81359, 67978, 57216, 46512, 39115, 33125, 28817, 24845, 21187, 18254, 16040, 14518, 12805, 11423, 10348, 9592, 8509, 7938, 7058, 6808, 6018, 5624, 5234, 4906, 4754, 106199, 58, 13.0809, 136.861, 10.4626, 132.955, merge path, 53.9043, 52.6933, 19.5323, 
/data/ctcyang/GraphBLAS/dataset/europar/large/asia_osm/asia_osm.mtx, 11950757, 11950757, 25423206, 0, 417257, 9912659, 1307462, 309091, 3902, 350, 23, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12733, 0.484832, 0.227906, 1.7617, merge path, 71.9702, 45.2155, 88.5086, 
/data/ctcyang/GraphBLAS/dataset/europar/large/audikw_1/audikw_1.mtx, 943695, 943695, 76708153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 18, 0, 0, 0, 0, 0, 3603, 0, 0, 939912, 0, 81.2849, 42.4453, 0.522179, 2.26782, merge path, 171.431, 57.2746, 6.42015, 
/data/ctcyang/GraphBLAS/dataset/europar/large/barrier2-1/barrier2-1.mtx, 113076, 113076, 3805068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 190, 0, 494, 744, 353, 682, 7293, 1443, 207, 18532, 386, 405, 9143, 589, 569, 9251, 446, 137, 6592, 362, 55250, 0, 33.6505, 24.9358, 0.741022, 196.745, merge path, 8.87237, 54.895, 10.0072, 
/data/ctcyang/GraphBLAS/dataset/europar/large/barrier2-10/barrier2-10.mtx, 115625, 115625, 3897557, 0, 0, 0, 0, 0, 0, 0, 0, 186, 298, 90, 77, 60, 72, 41, 590, 457, 200, 6403, 1720, 1177, 18073, 1766, 257, 8700, 1384, 280, 8735, 1079, 200, 6469, 573, 56738, 0, 33.7086, 28.4608, 0.844318, 224.247, merge path, 9.08983, 54.8841, 9.99391, 
/data/ctcyang/GraphBLAS/dataset/europar/large/barrier2-11/barrier2-11.mtx, 115625, 115625, 3897557, 0, 0, 0, 0, 0, 0, 0, 0, 186, 298, 90, 77, 60, 72, 41, 590, 457, 200, 6403, 1720, 1177, 18073, 1766, 257, 8700, 1384, 280, 8735, 1079, 200, 6469, 573, 56738, 0, 33.7086, 28.4608, 0.844318, 224.247, merge path, 9.09007, 54.8827, 9.99365, 
/data/ctcyang/GraphBLAS/dataset/europar/large/barrier2-12/barrier2-12.mtx, 115625, 115625, 3897557, 0, 0, 0, 0, 0, 0, 0, 0, 186, 298, 90, 77, 60, 72, 41, 590, 457, 200, 6403, 1720, 1177, 18073, 1766, 257, 8700, 1384, 280, 8735, 1079, 200, 6469, 573, 56738, 0, 33.7086, 28.4608, 0.844318, 224.247, merge path, 9.08992, 54.8836, 9.99381, 
